 ,Kill .,Date,Time,Area ID,Species ID,Number of Animals,Behavior ID,Consumption Stage (pile 1),Consumption Stage (pile 2),Consumption Stage (pile 3),. of obs,. of cars,Notes,Peck Count,sample period,Field1,Proofed
29985,23-264,12/2/2023,11:15,FIELD OF VIEW,BALD EAGLE,1,TRAVEL,3.5,,,1,,,,,,
29986,23-264,12/2/2023,11:25,AT CARCASS,WOLF,2,FEED,3.5,,,1,,,,,,
29987,23-264,12/2/2023,11:25,CARCASS ARENA,WOLF,3,MILL,3.5,,,1,,,,,,
29988,23-264,12/2/2023,11:25,CARCASS ARENA,RAVEN,6,GROUND,3.5,,,1,,,,,,
29989,23-264,12/2/2023,11:25,FIELD OF VIEW,WOLF,2,REST-SLEEP,3.5,,,1,,,,,,
29990,23-264,12/2/2023,11:25,FIELD OF VIEW,RAVEN,1,GROUND,3.5,,,1,,,,,,
29991,23-264,12/2/2023,11:35,AT CARCASS,RAVEN,3,FEED,3.5,,,1,,,,,,
29992,23-264,12/2/2023,11:35,CARCASS ARENA,WOLF,5,MILL,3.5,,,1,,,,,,
29993,23-264,12/2/2023,11:35,CARCASS ARENA,RAVEN,2,GROUND,3.5,,,1,,,,,,
29994,23-264,12/2/2023,11:35,CARCASS ARENA,MAGPIE,1,TRAVEL,3.5,,,1,,,,,,
29995,23-264,12/2/2023,11:45,AT CARCASS,WOLF,2,FEED,3.5,,,1,,,,,,
29996,23-264,12/2/2023,11:45,AT CARCASS,MAGPIE,1,FEED,3.5,,,1,,,,,,
29997,23-264,12/2/2023,11:45,CARCASS ARENA,WOLF,2,MILL,3.5,,,1,,,,,,
29998,23-264,12/2/2023,11:45,CARCASS ARENA,RAVEN,2,GROUND,3.5,,,1,,,,,,
29999,23-264,12/2/2023,11:45,CARCASS ARENA,MAGPIE,2,GROUND,3.5,,,1,,,,,,
30000,23-264,12/2/2023,11:45,FIELD OF VIEW,RAVEN,1,TRAVEL,3.5,,,1,,,,,,
30001,23-264,12/2/2023,11:45,FIELD OF VIEW,BALD EAGLE,1,TRAVEL,3.5,,,1,,,,,,
30002,23-264,12/2/2023,11:55,AT CARCASS,WOLF,1,FEED,3.5,,,1,,no visibility (snow) rest of the day,,,,
30003,23-264,12/2/2023,11:55,AT CARCASS,MAGPIE,1,FEED,3.5,,,1,,no visibility (snow) rest of the day,,,,
30004,23-264,12/2/2023,11:55,CARCASS ARENA,WOLF,1,UNKNOWN,3.5,,,1,,no visibility (snow) rest of the day,,,,
30005,23-264,12/2/2023,11:55,CARCASS ARENA,RAVEN,4,GROUND,3.5,,,1,,no visibility (snow) rest of the day,,,,
30006,23-264,12/2/2023,11:55,CARCASS ARENA,MAGPIE,1,GROUND,3.5,,,1,,no visibility (snow) rest of the day,,,,
30007,23-264,12/2/2023,11:55,FIELD OF VIEW,WOLF,1,TRAVEL,3.5,,,1,,no visibility (snow) rest of the day,,,,
30008,23-264,12/2/2023,11:55,FIELD OF VIEW,MAGPIE,1,TRAVEL,3.5,,,1,,no visibility (snow) rest of the day,,,,
30009,23-264,12/3/2023,7:37,CARCASS ARENA,RAVEN,2,PERCHED,4,,,1,,,,,,
30010,23-264,12/3/2023,7:47,CARCASS ARENA,RAVEN,1,PERCHED,4,,,1,,no scavengers (757,,,,
30011,23-264,12/3/2023,7:47,FIELD OF VIEW,RAVEN,1,TRAVEL,4,,,1,,no scavengers (757,,,,
30012,23-264,12/3/2023,8:09,FIELD OF VIEW,RAVEN,1,TRAVEL,4,,,1,,no scavengers (819),,,,
30013,23-264,12/3/2023,8:09,FIELD OF VIEW,MAGPIE,1,PERCHED,4,,,1,,no scavengers (819),,,,
30014,23-269,12/3/2023,10:13,AT CARCASS,MAGPIE,2,FEED,4,,,1,,,,,,
30015,23-269,12/3/2023,10:13,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30016,23-269,12/3/2023,10:13,CARCASS ARENA,RAVEN,2,GROUND,4,,,1,,5 coyotes just before ,,,,
30017,23-269,12/3/2023,10:13,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,5 coyotes just before ,,,,
30018,23-269,12/3/2023,10:13,FIELD OF VIEW,RAVEN,5,TRAVEL,4,,,1,,5 coyotes just before ,,,,
30019,23-269,12/3/2023,10:13,FIELD OF VIEW,MAGPIE,2,TRAVEL,4,,,1,,5 coyotes just before ,,,,
30020,23-269,12/3/2023,10:13,FIELD OF VIEW,GOLDEN EAGLE,1,TRAVEL,4,,,1,,5 coyotes just before ,,,,
30021,23-269,12/3/2023,10:13,FIELD OF VIEW,BALD EAGLE,1,TRAVEL,4,,,1,,5 coyotes just before ,,,,
30022,23-269,12/3/2023,10:23,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30023,23-269,12/3/2023,10:23,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30024,23-269,12/3/2023,10:23,CARCASS ARENA,RAVEN,5,GROUND,4,,,1,,,,,,
30025,23-269,12/3/2023,10:23,CARCASS ARENA,MAGPIE,6,GROUND,4,,,1,,,,,,
30026,23-269,12/3/2023,10:23,FIELD OF VIEW,RAVEN,1,PERCHED,4,,,1,,,,,,
30027,23-269,12/3/2023,10:23,FIELD OF VIEW,MAGPIE,2,TRAVEL,4,,,1,,,,,,
30028,23-269,12/3/2023,10:23,FIELD OF VIEW,BALD EAGLE,1,TRAVEL,4,,,1,,,,,,
30029,23-269,12/3/2023,10:33,AT CARCASS,MAGPIE,2,FEED,4,,,1,,,,,,
30030,23-269,12/3/2023,10:33,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30031,23-269,12/3/2023,10:33,CARCASS ARENA,RAVEN,8,GROUND,4,,,1,,,,,,
30032,23-269,12/3/2023,10:33,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,,,,,,
30033,23-269,12/3/2023,10:33,CARCASS ARENA,BALD EAGLE,1,PERCHED,4,,,1,,,,,,
30034,23-269,12/3/2023,10:33,FIELD OF VIEW,RAVEN,6,GROUND,4,,,1,,,,,,
30035,23-269,12/3/2023,10:33,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30036,23-269,12/3/2023,10:43,AT CARCASS,COYOTE,3,FEED,4,,,1,,,,,,
30037,23-269,12/3/2023,10:43,CARCASS ARENA,RAVEN,3,GROUND,4,,,1,,,,,,
30038,23-269,12/3/2023,10:43,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,,,,,,
30039,23-269,12/3/2023,10:43,FIELD OF VIEW,RAVEN,1,TRAVEL,4,,,1,,,,,,
30040,23-269,12/3/2023,10:43,FIELD OF VIEW,MAGPIE,4,TRAVEL,4,,,1,,,,,,
30041,23-269,12/3/2023,10:53,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30042,23-269,12/3/2023,10:53,AT CARCASS,COYOTE,3,FEED,4,,,1,,,,,,
30043,23-269,12/3/2023,10:53,CARCASS ARENA,RAVEN,1,PERCHED,4,,,1,,,,,,
30044,23-269,12/3/2023,10:53,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,,,,,,
30045,23-269,12/3/2023,10:53,FIELD OF VIEW,RAVEN,8,TRAVEL,4,,,1,,,,,,
30046,23-269,12/3/2023,10:53,FIELD OF VIEW,MAGPIE,3,TRAVEL,4,,,1,,,,,,
30047,23-269,12/3/2023,10:53,FIELD OF VIEW,GOLDEN EAGLE,1,TRAVEL,4,,,1,,,,,,
30048,23-269,12/3/2023,11:03,AT CARCASS,MAGPIE,3,FEED,4,,,1,,,,,,
30049,23-269,12/3/2023,11:03,AT CARCASS,COYOTE,3,FEED,4,,,1,,,,,,
30050,23-269,12/3/2023,11:03,CARCASS ARENA,RAVEN,3,GROUND,4,,,1,,,,,,
30051,23-269,12/3/2023,11:03,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,,,,,,
30052,23-269,12/3/2023,11:03,CARCASS ARENA,BALD EAGLE,1,PERCHED,4,,,1,,,,,,
30053,23-269,12/3/2023,11:03,FIELD OF VIEW,RAVEN,1,PERCHED,4,,,1,,,,,,
30054,23-269,12/3/2023,11:03,FIELD OF VIEW,MAGPIE,2,PERCHED,4,,,1,,,,,,
30055,23-269,12/3/2023,11:13,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30056,23-269,12/3/2023,11:13,AT CARCASS,COYOTE,3,FEED,4,,,1,,,,,,
30057,23-269,12/3/2023,11:13,CARCASS ARENA,RAVEN,7,GROUND,4,,,1,,,,,,
30058,23-269,12/3/2023,11:13,CARCASS ARENA,MAGPIE,4,GROUND,4,,,1,,,,,,
30059,23-269,12/3/2023,11:13,CARCASS ARENA,BALD EAGLE,1,GROUND,4,,,1,,,,,,
30060,23-269,12/3/2023,11:13,FIELD OF VIEW,GOLDEN EAGLE,1,GROUND,4,,,1,,,,,,
30061,23-269,12/3/2023,11:13,FIELD OF VIEW,BALD EAGLE,1,TRAVEL,4,,,1,,,,,,
30062,23-269,12/3/2023,11:23,AT CARCASS,COYOTE,3,FEED,4,,,1,,,,,,
30063,23-269,12/3/2023,11:23,CARCASS ARENA,RAVEN,2,GROUND,4,,,1,,,,,,
30064,23-269,12/3/2023,11:23,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,,,,,
30065,23-269,12/3/2023,11:23,FIELD OF VIEW,RAVEN,1,PERCHED,4,,,1,,,,,,
30066,23-269,12/3/2023,11:23,FIELD OF VIEW,MAGPIE,5,PERCHED,4,,,1,,,,,,
30067,23-269,12/3/2023,11:23,FIELD OF VIEW,GOLDEN EAGLE,1,PERCHED,4,,,1,,,,,,
30068,23-269,12/3/2023,11:33,AT CARCASS,COYOTE,3,FEED,4,,,1,,,,,,
30069,23-269,12/3/2023,11:33,CARCASS ARENA,RAVEN,3,GROUND,4,,,1,,,,,,
30070,23-269,12/3/2023,11:33,CARCASS ARENA,MAGPIE,5,GROUND,4,,,1,,,,,,
30071,23-269,12/3/2023,11:33,FIELD OF VIEW,RAVEN,3,TRAVEL,4,,,1,,,,,,
30072,23-269,12/3/2023,11:33,FIELD OF VIEW,MAGPIE,2,TRAVEL,4,,,1,,,,,,
30073,23-269,12/3/2023,11:33,FIELD OF VIEW,GOLDEN EAGLE,1,PERCHED,4,,,1,,,,,,
30074,23-269,12/3/2023,11:33,FIELD OF VIEW,BALD EAGLE,1,SPECIES-INTERACTION,4,,,1,,young BAEA chasing ravens,,,,
30075,23-269,12/3/2023,11:43,AT CARCASS,RAVEN,1,FEED,4,,,1,,,,,,
30076,23-269,12/3/2023,11:43,AT CARCASS,MAGPIE,6,FEED,4,,,1,,,,,,
30077,23-269,12/3/2023,11:43,CARCASS ARENA,RAVEN,1,GROUND,4,,,1,,,,,,
30078,23-269,12/3/2023,11:43,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,,,,,,
30079,23-269,12/3/2023,11:43,FIELD OF VIEW,RAVEN,2,TRAVEL,4,,,1,,,,,,
30080,23-269,12/3/2023,11:43,FIELD OF VIEW,GOLDEN EAGLE,1,PERCHED,4,,,1,,,,,,
30081,23-269,12/3/2023,11:53,AT CARCASS,RAVEN,2,FEED,4,,,1,,,,,,
30082,23-269,12/3/2023,11:53,AT CARCASS,MAGPIE,3,FEED,4,,,1,,,,,,
30083,23-269,12/3/2023,11:53,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30084,23-269,12/3/2023,11:53,CARCASS ARENA,RAVEN,3,GROUND,4,,,1,,,,,,
30085,23-269,12/3/2023,11:53,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,,,,,
30086,23-269,12/3/2023,11:53,FIELD OF VIEW,GOLDEN EAGLE,1,PERCHED,4,,,1,,,,,,
30087,23-269,12/3/2023,12:03,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30088,23-269,12/3/2023,12:03,CARCASS ARENA,RAVEN,4,GROUND,4,,,1,,,,,,
30089,23-269,12/3/2023,12:03,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,,,,,
30090,23-269,12/3/2023,12:03,FIELD OF VIEW,RAVEN,1,PERCHED,4,,,1,,,,,,
30091,23-269,12/3/2023,12:03,FIELD OF VIEW,COYOTE,1,MILL,4,,,1,,,,,,
30092,23-269,12/3/2023,12:03,FIELD OF VIEW,GOLDEN EAGLE,1,PERCHED,4,,,1,,,,,,
30093,23-269,12/3/2023,12:13,AT CARCASS,MAGPIE,4,FEED,4,,,1,,,,,,
30094,23-269,12/3/2023,12:13,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30095,23-269,12/3/2023,12:13,CARCASS ARENA,RAVEN,1,GROUND,4,,,1,,,,,,
30096,23-269,12/3/2023,12:13,CARCASS ARENA,MAGPIE,8,GROUND,4,,,1,,,,,,
30097,23-269,12/3/2023,12:13,CARCASS ARENA,COYOTE,1,REST-ALERT,4,,,1,,,,,,
30098,23-269,12/3/2023,12:13,FIELD OF VIEW,RAVEN,1,TRAVEL,4,,,1,,,,,,
30099,23-269,12/3/2023,12:13,FIELD OF VIEW,MAGPIE,1,GROUND,4,,,1,,,,,,
30100,23-269,12/3/2023,12:13,FIELD OF VIEW,GOLDEN EAGLE,2,PERCHED,4,,,1,,,,,,
30101,23-269,12/3/2023,12:23,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30102,23-269,12/3/2023,12:23,CARCASS ARENA,RAVEN,5,GROUND,4,,,1,,,,,,
30103,23-269,12/3/2023,12:23,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,,,,,,
30104,23-269,12/3/2023,12:23,FIELD OF VIEW,MAGPIE,2,TRAVEL,4,,,1,,,,,,
30105,23-269,12/3/2023,12:23,FIELD OF VIEW,GOLDEN EAGLE,1,PERCHED,4,,,1,,,,,,
30106,23-269,12/3/2023,12:33,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30107,23-269,12/3/2023,12:33,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30108,23-269,12/3/2023,12:33,CARCASS ARENA,RAVEN,5,GROUND,4,,,1,,,,,,
30109,23-269,12/3/2023,12:33,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,,,,,
30110,23-269,12/3/2023,12:33,FIELD OF VIEW,RAVEN,1,TRAVEL,4,,,1,,,,,,
30111,23-269,12/3/2023,12:33,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30112,23-269,12/3/2023,12:43,AT CARCASS,COYOTE,2,FEED,4,,,1,,Bonaparte's gull ,,,,
30113,23-269,12/3/2023,12:43,CARCASS ARENA,RAVEN,6,FEED,4,,,1,,Bonaparte's gull ,,,,
30114,23-269,12/3/2023,12:43,CARCASS ARENA,MAGPIE,1,PERCHED,4,,,1,,Bonaparte's gull ,,,,
30115,23-269,12/3/2023,12:43,FIELD OF VIEW,RAVEN,1,TRAVEL,4,,,1,,Bonaparte's gull ,,,,
30116,23-269,12/3/2023,12:43,FIELD OF VIEW,MAGPIE,2,TRAVEL,4,,,1,,Bonaparte's gull ,,,,
30117,23-269,12/3/2023,12:43,FIELD OF VIEW,GOLDEN EAGLE,1,TRAVEL,4,,,1,,Bonaparte's gull ,,,,
30118,23-269,12/3/2023,12:53,AT CARCASS,COYOTE,2,FEED,4,,,1,,GOEA attacked and was on top of coyote to steal food,,,,
30119,23-269,12/3/2023,12:53,CARCASS ARENA,RAVEN,1,PERCHED,4,,,1,,GOEA attacked and was on top of coyote to steal food,,,,
30120,23-269,12/3/2023,12:53,CARCASS ARENA,MAGPIE,6,GROUND,4,,,1,,GOEA attacked and was on top of coyote to steal food,,,,
30121,23-269,12/3/2023,12:53,FIELD OF VIEW,RAVEN,8,PERCHED,4,,,1,,GOEA attacked and was on top of coyote to steal food,,,,
30122,23-269,12/3/2023,12:53,FIELD OF VIEW,MAGPIE,4,PERCHED,4,,,1,,GOEA attacked and was on top of coyote to steal food,,,,
30123,23-269,12/3/2023,12:53,FIELD OF VIEW,GOLDEN EAGLE,1,PERCHED,4,,,1,,GOEA attacked and was on top of coyote to steal food,,,,
30124,23-269,12/3/2023,13:03,AT CARCASS,RAVEN,5,FEED,4,,,1,,,,,,
30125,23-269,12/3/2023,13:03,AT CARCASS,GOLDEN EAGLE,1,FEED,4,,,1,,,,,,
30126,23-269,12/3/2023,13:03,CARCASS ARENA,RAVEN,2,GROUND,4,,,1,,,,,,
30127,23-269,12/3/2023,13:03,FIELD OF VIEW,RAVEN,1,PERCHED,4,,,1,,,,,,
30128,23-269,12/3/2023,13:03,FIELD OF VIEW,MAGPIE,2,TRAVEL,4,,,1,,,,,,
30129,23-269,12/3/2023,13:13,AT CARCASS,MAGPIE,5,FEED,4,,,1,,,,,,
30130,23-269,12/3/2023,13:13,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30131,23-269,12/3/2023,13:13,CARCASS ARENA,RAVEN,6,GROUND,4,,,1,,,,,,
30132,23-269,12/3/2023,13:13,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,,,,,
30133,23-269,12/3/2023,13:13,FIELD OF VIEW,RAVEN,1,TRAVEL,4,,,1,,,,,,
30134,23-269,12/3/2023,13:23,AT CARCASS,RAVEN,1,FEED,4,,,1,,,,,,
30135,23-269,12/3/2023,13:23,AT CARCASS,MAGPIE,2,FEED,4,,,1,,,,,,
30136,23-269,12/3/2023,13:23,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30137,23-269,12/3/2023,13:23,CARCASS ARENA,RAVEN,8,GROUND,4,,,1,,,,,,
30138,23-269,12/3/2023,13:23,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,,,,,,
30139,23-269,12/3/2023,13:33,AT CARCASS,RAVEN,2,FEED,4,,,1,,,,,,
30140,23-269,12/3/2023,13:33,AT CARCASS,MAGPIE,4,FEED,4,,,1,,,,,,
30141,23-269,12/3/2023,13:33,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30142,23-269,12/3/2023,13:33,CARCASS ARENA,RAVEN,3,GROUND,4,,,1,,,,,,
30143,23-269,12/3/2023,13:33,CARCASS ARENA,MAGPIE,6,GROUND,4,,,1,,,,,,
30144,23-269,12/3/2023,13:33,FIELD OF VIEW,RAVEN,2,PERCHED,4,,,1,,,,,,
30145,23-269,12/3/2023,13:43,AT CARCASS,MAGPIE,2,FEED,4,,,1,,,,,,
30146,23-269,12/3/2023,13:43,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30147,23-269,12/3/2023,13:43,CARCASS ARENA,RAVEN,7,GROUND,4,,,1,,,,,,
30148,23-269,12/3/2023,13:43,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,,,,,,
30149,23-269,12/3/2023,13:43,FIELD OF VIEW,RAVEN,1,PERCHED,4,,,1,,,,,,
30150,23-269,12/3/2023,13:43,FIELD OF VIEW,MAGPIE,2,TRAVEL,4,,,1,,,,,,
30151,23-269,12/3/2023,13:43,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,,,,,,
30152,23-269,12/3/2023,13:53,AT CARCASS,MAGPIE,7,FEED,4,,,1,,,,,,
30153,23-269,12/3/2023,13:53,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30154,23-269,12/3/2023,13:53,CARCASS ARENA,RAVEN,1,PERCHED,4,,,1,,,,,,
30155,23-269,12/3/2023,13:53,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,,,,,,
30156,23-269,12/3/2023,13:53,FIELD OF VIEW,RAVEN,10,PERCHED,4,,,1,,,,,,
30157,23-269,12/3/2023,13:53,FIELD OF VIEW,BALD EAGLE,1,TRAVEL,4,,,1,,,,,,
30158,23-269,12/3/2023,14:03,AT CARCASS,RAVEN,7,FEED,4,,,1,,,,,,
30159,23-269,12/3/2023,14:03,AT CARCASS,MAGPIE,3,FEED,4,,,1,,,,,,
30160,23-269,12/3/2023,14:03,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30161,23-269,12/3/2023,14:03,CARCASS ARENA,RAVEN,2,GROUND,4,,,1,,,,,,
30162,23-269,12/3/2023,14:03,FIELD OF VIEW,RAVEN,9,PERCHED,4,,,1,,,,,,
30163,23-269,12/3/2023,14:13,AT CARCASS,RAVEN,8,FEED,4,,,1,,,,,,
30164,23-269,12/3/2023,14:13,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30165,23-269,12/3/2023,14:13,CARCASS ARENA,RAVEN,2,GROUND,4,,,1,,,,,,
30166,23-269,12/3/2023,14:13,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,,,,,,
30167,23-269,12/3/2023,14:13,CARCASS ARENA,BALD EAGLE,1,PERCHED,4,,,1,,,,,,
30168,23-269,12/3/2023,14:23,AT CARCASS,WOLF,2,FEED,4,,,1,,,,,,
30169,23-269,12/3/2023,14:23,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30170,23-269,12/3/2023,14:23,CARCASS ARENA,WOLF,1,MILL,4,,,1,,,,,,
30171,23-269,12/3/2023,14:23,CARCASS ARENA,RAVEN,9,GROUND,4,,,1,,,,,,
30172,23-269,12/3/2023,14:23,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,,,,,
30173,23-269,12/3/2023,14:23,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30174,23-269,12/3/2023,14:33,AT CARCASS,WOLF,3,FEED,4,,,1,,,,,,
30175,23-269,12/3/2023,14:33,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30176,23-269,12/3/2023,14:33,CARCASS ARENA,RAVEN,7,GROUND,4,,,1,,,,,,
30177,23-269,12/3/2023,14:33,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,,,,,,
30178,23-269,12/3/2023,14:43,AT CARCASS,RAVEN,10,GROUND,4,,,1,,,,,,
30179,23-269,12/3/2023,14:43,CARCASS ARENA,RAVEN,3,GROUND,4,,,1,,,,,,
30180,23-269,12/3/2023,14:43,CARCASS ARENA,MAGPIE,4,GROUND,4,,,1,,,,,,
30181,23-269,12/3/2023,14:43,FIELD OF VIEW,WOLF,3,TRAVEL,4,,,1,,,,,,
30182,23-269,12/3/2023,14:53,AT CARCASS,RAVEN,9,GROUND,4,,,1,,,,,,
30183,23-269,12/3/2023,14:53,CARCASS ARENA,RAVEN,4,GROUND,4,,,1,,,,,,
30184,23-269,12/3/2023,14:53,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,,,,,,
30185,23-269,12/3/2023,14:53,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30186,23-269,12/3/2023,15:03,AT CARCASS,WOLF,2,FEED,4,,,1,,,,,,
30187,23-269,12/3/2023,15:03,CARCASS ARENA,WOLF,1,MILL,4,,,1,,,,,,
30188,23-269,12/3/2023,15:03,CARCASS ARENA,RAVEN,3,PERCHED,4,,,1,,,,,,
30189,23-269,12/3/2023,15:03,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,,,,,,
30190,23-269,12/3/2023,15:03,FIELD OF VIEW,RAVEN,1,PERCHED,4,,,1,,,,,,
30191,23-269,12/3/2023,15:03,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30192,23-269,12/3/2023,15:13,AT CARCASS,WOLF,2,FEED,4,,,1,,,,,,
30193,23-269,12/3/2023,15:13,AT CARCASS,MAGPIE,4,FEED,4,,,1,,,,,,
30194,23-269,12/3/2023,15:13,CARCASS ARENA,WOLF,1,MILL,4,,,1,,,,,,
30195,23-269,12/3/2023,15:13,CARCASS ARENA,RAVEN,7,GROUND,4,,,1,,,,,,
30196,23-269,12/3/2023,15:23,AT CARCASS,WOLF,1,FEED,4,,,1,,,,,,
30197,23-269,12/3/2023,15:23,AT CARCASS,MAGPIE,3,FEED,4,,,1,,,,,,
30198,23-269,12/3/2023,15:23,CARCASS ARENA,RAVEN,14,GROUND,4,,,1,,,,,,
30199,23-269,12/3/2023,15:23,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,,,,,,
30200,23-269,12/3/2023,15:23,FIELD OF VIEW,WOLF,2,TRAVEL,4,,,1,,,,,,
30201,23-269,12/3/2023,15:33,AT CARCASS,RAVEN,16,FEED,4,,,1,,,,,,
30202,23-269,12/3/2023,15:33,CARCASS ARENA,RAVEN,1,GROUND,4,,,1,,,,,,
30203,23-269,12/3/2023,15:33,CARCASS ARENA,MAGPIE,5,GROUND,4,,,1,,,,,,
30204,23-269,12/3/2023,15:43,AT CARCASS,RAVEN,4,FEED,4,,,1,,,,,,
30205,23-269,12/3/2023,15:43,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30206,23-269,12/3/2023,15:43,CARCASS ARENA,RAVEN,11,GROUND,4,,,1,,,,,,
30207,23-269,12/3/2023,15:43,CARCASS ARENA,COYOTE,1,MILL,4,,,1,,,,,,
30208,23-269,12/3/2023,15:43,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30209,23-269,12/3/2023,15:43,FIELD OF VIEW,GOLDEN EAGLE,1,TRAVEL,4,,,1,,,,,,
30210,23-269,12/3/2023,15:53,AT CARCASS,RAVEN,4,FEED,4,,,1,,,,,,
30211,23-269,12/3/2023,15:53,AT CARCASS,MAGPIE,1,FEED,4,,,1,,,,,,
30212,23-269,12/3/2023,15:53,AT CARCASS,COYOTE,1,FEED,4,,,1,,,,,,
30213,23-269,12/3/2023,15:53,CARCASS ARENA,RAVEN,6,GROUND,4,,,1,,,,,,
30214,23-269,12/3/2023,15:53,FIELD OF VIEW,WOLF,2,VIGILANT,4,,,1,,,,,,
30215,23-269,12/3/2023,15:53,FIELD OF VIEW,RAVEN,1,GROUND,4,,,1,,,,,,
30216,23-269,12/3/2023,15:53,FIELD OF VIEW,MAGPIE,4,GROUND,4,,,1,,,,,,
30217,23-269,12/3/2023,16:03,AT CARCASS,RAVEN,12,FEED,4,,,1,,,,,,
30218,23-269,12/3/2023,16:03,CARCASS ARENA,RAVEN,2,GROUND,4,,,1,,,,,,
30219,23-269,12/3/2023,16:03,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,,,,,,
30220,23-269,12/3/2023,16:03,FIELD OF VIEW,WOLF,1,TRAVEL,4,,,1,,,,,,
30221,23-269,12/3/2023,16:03,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30222,23-269,12/3/2023,16:13,AT CARCASS,RAVEN,11,FEED,4,,,1,,,,,,
30223,23-269,12/3/2023,16:13,CARCASS ARENA,RAVEN,1,GROUND,4,,,1,,,,,,
30224,23-269,12/3/2023,16:13,FIELD OF VIEW,MAGPIE,3,GROUND,4,,,1,,,,,,
30225,23-269,12/3/2023,16:23,AT CARCASS,RAVEN,6,FEED,4,,,1,,,,,,
30226,23-269,12/3/2023,16:23,CARCASS ARENA,MAGPIE,6,GROUND,4,,,1,,,,,,
30227,23-269,12/3/2023,16:33,AT CARCASS,MAGPIE,6,FEED,4,,,1,,,,,,
30228,23-269,12/3/2023,16:33,CARCASS ARENA,RAVEN,1,TRAVEL,4,,,1,,,,,,
30229,23-269,12/3/2023,16:43,AT CARCASS,MAGPIE,7,FEED,4,,,1,,,,,,
30230,23-269,12/3/2023,16:43,FIELD OF VIEW,WOLF,1,TRAVEL,4,,,1,,,,,,
30231,23-269,12/3/2023,16:53,AT CARCASS,COYOTE,2,FEED,4,,,1,,,,,,
30232,23-269,12/3/2023,16:53,FIELD OF VIEW,MAGPIE,1,TRAVEL,4,,,1,,,,,,
30233,23-269,12/3/2023,17:03,FIELD OF VIEW,WOLF,15,TRAVEL,4,,,1,,,,,,
30234,23-269,12/3/2023,17:13,AT CARCASS,WOLF,3,FEED,4,,,1,,,,,,
30235,23-269,12/3/2023,17:13,CARCASS ARENA,WOLF,2,MILL,4,,,1,,,,,,
